term.label,narrower,broader
http://id.nlm.nih.gov/mesh/2019/C000621962 | GPR39-C3 | TC-G 1008 | N-(3-chloro-4-(((2-(methylamino)-6-(2-pyridinyl)-4-pyrimidinyl)amino)methyl)phenyl)methanesulfonamide
http://id.nlm.nih.gov/mesh/2019/C090717 | SKI 2053R | heptaplatin | cis-malonato(4,5-bis(aminomethyl)-2-isopropyl-1,3-dioxolane)platinum(II)
http://id.nlm.nih.gov/mesh/2019/C091207 | 4-hydroxyvalproate | 4-hydroxyvalproate, (R*,R*)-isomer | 4-hydroxyvalproic acid
http://id.nlm.nih.gov/mesh/2019/C091207 | 4-hydroxyvalproate | 4-hydroxyvalproate, (R*,S*)-isomer | 4-hydroxyvalproic acid
http://id.nlm.nih.gov/mesh/2019/C091554 | SR 142801 | osanetant | (S)-(N)-(1-(3-(1-benzoyl-3-(3,4-dichlorophenyl)piperidin-3-yl)propyl)-4-phenylpiperidin-4-yl)-N-methylacetamide
http://id.nlm.nih.gov/mesh/2019/C091874 | growth hormone-releasing peptide-2 | KP 102 | alanyl-(2-naphthyl)alanyl-alanyl-tryptophyl-phenylalanyl-lysinamide
http://id.nlm.nih.gov/mesh/2019/C092133 | R 79882 | R 79882, (S)-isomer | O-TIBO
http://id.nlm.nih.gov/mesh/2019/C092290 | NSC 634775 | MCS-792 | 1,3-bis-(2-propynyl)-1-nitrosourea
http://id.nlm.nih.gov/mesh/2019/C092427 | CM 178-78 | CM 178-78 hydrochloride | N,N'-bis-(6-((2-methoxybenzyl)amino)hexyl)-1,6-hexanediamine tetrahydrochloride
http://id.nlm.nih.gov/mesh/2019/C092564 | PD 142676 | CI 1002 | 1,3-dichloro-6,7,8,9,10,12-hexahydroazepino(2,1-b)quinazoline
http://id.nlm.nih.gov/mesh/2019/C092660 | CP 92768-2 | BM 13.1215 | 5-(2-((5-methyl-2-phenyl-4-oxazolyl)methyl)-5-benzofuranylmethyl)-2,4-oxazolidinedione
http://id.nlm.nih.gov/mesh/2019/C092755 | LG 100127 | LG 100128 | cyclocymopol monomethyl ether
http://id.nlm.nih.gov/mesh/2019/C092926 | BIBP 3226 | BIBP 3435 | N2-(diphenylacetyl)-N-((4-hydroxyphenyl)methyl)argininamide
http://id.nlm.nih.gov/mesh/2019/C092967 | YM 15430-1 | YM-15430-2 | 4((S)-2-hydroxy-3-phenoxypropylamino)butylmethyl-2,6-dimethyl-((S)-4-(m-nitrophenyl))-1,4-dihydropyridine-3,5-dicarboxylic acid
http://id.nlm.nih.gov/mesh/2019/C092967 | YM 15430-1 | YM-15430-3 | 4((S)-2-hydroxy-3-phenoxypropylamino)butylmethyl-2,6-dimethyl-((S)-4-(m-nitrophenyl))-1,4-dihydropyridine-3,5-dicarboxylic acid
http://id.nlm.nih.gov/mesh/2019/C092967 | YM 15430-1 | YM-15430-4 | 4((S)-2-hydroxy-3-phenoxypropylamino)butylmethyl-2,6-dimethyl-((S)-4-(m-nitrophenyl))-1,4-dihydropyridine-3,5-dicarboxylic acid
http://id.nlm.nih.gov/mesh/2019/C093303 | SK&F 98625 | PLT 98625 | diethyl 17-(3,4,5-triphenyl-2-oxo-2,3-dihydroimidazol-1-yl)heptanephosphonate
http://id.nlm.nih.gov/mesh/2019/C093304 | Ticolubant | SB 209247 | 3-(6-((2,6-dichlorophenyl)thio)methyl)-3-((2-phenylethoxy)-2-pyridinyl)-2-propenoic acid
http://id.nlm.nih.gov/mesh/2019/C093390 | NK 433 | NK433 hydrochloride | 2-methyl-3-(1-pyrrolidinyl)-4'-trifluoromethylpropiophenone monohydrochloride
http://id.nlm.nih.gov/mesh/2019/C094144 | CGP 55461 | CGP 54228 | S(-)-(N-(2-(3,4-dihydro-2H-1-benzopyran-3-yl)ethyl))-beta-alanine
http://id.nlm.nih.gov/mesh/2019/C094194 | FPL 13950 | AR-R 13950AA | 2-amino-N-(1,2-diphenylethyl)acetamide hydrochloride
http://id.nlm.nih.gov/mesh/2019/C094392 | X 9121 | EXP 9121 | 5,5-bis(4-pyridinylmethyl)-5H-cyclopenta(2,1-b-3,4-b')dipyridine
http://id.nlm.nih.gov/mesh/2019/C094504 | WIN 58161 | WIN 58161, (R)-isomer | 10-(2,6-dimethyl-4-pyridinyl)-9-fluoro-3-methyl-7-oxo-2,3-dihydro-7H-pyrido(1,2,3-de)(1,4)-benzothiazine-6-carboxylic acid
http://id.nlm.nih.gov/mesh/2019/C095056 | BA 41899 | CGP 48506 | 5-methyl-6-phenyl-1,3,5,6-tetrahydro-3,6-methano-1,5-benzodiazocine-2,4-dione
http://id.nlm.nih.gov/mesh/2019/C095056 | BA 41899 | CGP 48508 | 5-methyl-6-phenyl-1,3,5,6-tetrahydro-3,6-methano-1,5-benzodiazocine-2,4-dione
http://id.nlm.nih.gov/mesh/2019/C095056 | BA 41899 | BA 41899, (3S)-isomer | 5-methyl-6-phenyl-1,3,5,6-tetrahydro-3,6-methano-1,5-benzodiazocine-2,4-dione
http://id.nlm.nih.gov/mesh/2019/C095056 | BA 41899 | BA 41899, (3R)-isomer | 5-methyl-6-phenyl-1,3,5,6-tetrahydro-3,6-methano-1,5-benzodiazocine-2,4-dione
http://id.nlm.nih.gov/mesh/2019/C095106 | traxoprodil mesylate | traxoprodil | 1-(4-hydroxyphenyl)-2-(4-hydroxy-4-phenylpiperidino)-1-propanol
http://id.nlm.nih.gov/mesh/2019/C095106 | traxoprodil mesylate | CP 101,606 | 1-(4-hydroxyphenyl)-2-(4-hydroxy-4-phenylpiperidino)-1-propanol
http://id.nlm.nih.gov/mesh/2019/C095117 | tryptophanhydroxamate | tryptophanhydroxamate, (S)-isomer | tryptophanhydroxamic acid
http://id.nlm.nih.gov/mesh/2019/C095117 | tryptophanhydroxamate | tryptophanhydroxamate, (+-)-isomer | tryptophanhydroxamic acid
http://id.nlm.nih.gov/mesh/2019/C095523 | SS62 4 | SS62 6 | N,N-diethylaminoethanol 2,2-diphenyl-2-ethylthioacetate hydrochloride
http://id.nlm.nih.gov/mesh/2019/C095523 | SS62 4 | SS62 4 hydrochloride | N,N-diethylaminoethanol 2,2-diphenyl-2-ethylthioacetate hydrochloride
http://id.nlm.nih.gov/mesh/2019/C095613 | calystegine B(2) | calystegine B(3) | 1,2,3,4-tetrahydroxy-nor-tropane
http://id.nlm.nih.gov/mesh/2019/C095613 | calystegine B(2) | calystegine B(4) | 1,2,3,4-tetrahydroxy-nor-tropane
http://id.nlm.nih.gov/mesh/2019/C095695 | GP 1-468 | GP 1-468 hydrochloride | 5-amino-5-deoxy-beta-D-ribofuranosylimidazole 4N-((4-chlorophenyl)methyl)carboxamide
http://id.nlm.nih.gov/mesh/2019/C095803 | E 3040 | E3040 sulfate | 6-hydroxy-5,7-dimethyl-2-methylamino-4-(3-pyridylmethyl)benzothiazole
http://id.nlm.nih.gov/mesh/2019/C096332 | PD 154740 | PD 154740, (L,DL)-isomer | (1-(1-(8-hydroxyoctylcarbamoyl)-1-methyl-2-phenylethylcarbamoyl)-2-phenylethyl)carbamic acid tert-butyl ester
http://id.nlm.nih.gov/mesh/2019/C031694 | Chromozym PK | chromozym PK monohydrochloride | benzoyl-Pro-Phe-Arg-p-nitroanilide
http://id.nlm.nih.gov/mesh/2019/C021276 | MK 761 | MK 761, monohydrochloride | (S)-2-(3-tert-butylamino-2-hydroxypropoxy)-3-cyanopyridine
http://id.nlm.nih.gov/mesh/2019/C021276 | MK 761 | MK 761, (R)-isomer | (S)-2-(3-tert-butylamino-2-hydroxypropoxy)-3-cyanopyridine
http://id.nlm.nih.gov/mesh/2019/C021276 | MK 761 | MK 761, monohydrochloride, (R)-isomer | (S)-2-(3-tert-butylamino-2-hydroxypropoxy)-3-cyanopyridine
http://id.nlm.nih.gov/mesh/2019/C021276 | MK 761 | MK 761, monohydrochloride | 2-(3-tert-butylamino-2-hydroxypropoxy)-3-cyanopyridine
http://id.nlm.nih.gov/mesh/2019/C021276 | MK 761 | MK 761, (R)-isomer | 2-(3-tert-butylamino-2-hydroxypropoxy)-3-cyanopyridine
http://id.nlm.nih.gov/mesh/2019/C021276 | MK 761 | MK 761, monohydrochloride, (R)-isomer | 2-(3-tert-butylamino-2-hydroxypropoxy)-3-cyanopyridine
http://id.nlm.nih.gov/mesh/2019/C021323 | 4-pregnene-3 alpha,20 alpha-diol | 4-pregnene-3 alpha,20 alpha-diol, (3beta,20S)-isomer | 4-pregnene-3,20-diol
http://id.nlm.nih.gov/mesh/2019/C021323 | 4-pregnene-3 alpha,20 alpha-diol | 4-pregnene-3 alpha,20 alpha-diol, (20alpha)-isomer | 4-pregnene-3,20-diol
http://id.nlm.nih.gov/mesh/2019/C021323 | 4-pregnene-3 alpha,20 alpha-diol | 4-pregnene-3 alpha,20 alpha-diol, (3beta,20R)-isomer | 4-pregnene-3,20-diol
http://id.nlm.nih.gov/mesh/2019/C021603 | MJ 6987-1 | MJ 6987-1, hydrochloride | 1-(4-methanesulfonamido-3-hydroxyphenyl)-2- isopropylaminoethanol
http://id.nlm.nih.gov/mesh/2019/C021603 | MJ 6987-1 | MJ 6987-1, (+-)-isomer | 1-(4-methanesulfonamido-3-hydroxyphenyl)-2- isopropylaminoethanol
http://id.nlm.nih.gov/mesh/2019/C021943 | BL 5255 | BL 5255, monosodium salt | 2-(2-n-propoxyphenyl)-5-(5-1H-tetrazolyl)pyrimidin-4(3H)-one
http://id.nlm.nih.gov/mesh/2019/C022074 | sodium tetrametaphosphate | sodium tetrametaphosphate, monohydrate | cyclotetraphosphate
http://id.nlm.nih.gov/mesh/2019/C022193 | Ro 5-3663 | Ro 5-3663, monohydrochloride | 1,3-dihydro-5-methyl-2H-1,4-benzodiazepin-2-one
http://id.nlm.nih.gov/mesh/2019/C023262 | UDP xylose-protein xylosyltransferase | XYLT1 protein, human | xylosyltransferase
http://id.nlm.nih.gov/mesh/2019/C023262 | UDP xylose-protein xylosyltransferase | XYLT2 protein, human | xylosyltransferase
http://id.nlm.nih.gov/mesh/2019/C023262 | UDP xylose-protein xylosyltransferase | Xylt2 protein, mouse | xylosyltransferase
http://id.nlm.nih.gov/mesh/2019/C023262 | UDP xylose-protein xylosyltransferase | Xylt2 protein, rat | xylosyltransferase
http://id.nlm.nih.gov/mesh/2019/C023262 | UDP xylose-protein xylosyltransferase | Xylt1 protein, mouse | xylosyltransferase
http://id.nlm.nih.gov/mesh/2019/C023262 | UDP xylose-protein xylosyltransferase | Xylt1 protein, rat | xylosyltransferase
http://id.nlm.nih.gov/mesh/2019/C023262 | UDP xylose-protein xylosyltransferase | Xylt1 protein, zebrafish | xylosyltransferase
http://id.nlm.nih.gov/mesh/2019/C023321 | BN 227 | G1549 | cepabactin
http://id.nlm.nih.gov/mesh/2019/C023479 | ICIG 1163 | ICIG 1163, (beta-D-ribopyranosyl)-isomer | 1-(2-chloroethyl)-3-(2',3',4'-tri-O-acetylribopyranosyl)-1-nitrosourea
http://id.nlm.nih.gov/mesh/2019/C023479 | ICIG 1163 | ICIG 1163, (beta-D-xylopyranosyl)-isomer | 1-(2-chloroethyl)-3-(2',3',4'-tri-O-acetylribopyranosyl)-1-nitrosourea
http://id.nlm.nih.gov/mesh/2019/C023479 | ICIG 1163 | ICIG 1163, (ribopyranosyl)-isomer | 1-(2-chloroethyl)-3-(2',3',4'-tri-O-acetylribopyranosyl)-1-nitrosourea
http://id.nlm.nih.gov/mesh/2019/C023479 | ICIG 1163 | ICIG 1163, (xylopyranosyl)-isomer | 1-(2-chloroethyl)-3-(2',3',4'-tri-O-acetylribopyranosyl)-1-nitrosourea
http://id.nlm.nih.gov/mesh/2019/C023479 | ICIG 1163 | ICIG 1163, (D-xylopyranosyl)-isomer | 1-(2-chloroethyl)-3-(2',3',4'-tri-O-acetylribopyranosyl)-1-nitrosourea
http://id.nlm.nih.gov/mesh/2019/C023505 | 2',5'-oligoadenylate | 2'-5'-oligoadenylate trimer | oligoadenylate
http://id.nlm.nih.gov/mesh/2019/C023615 | anordiol | AF 45 | A-norandrostane-2 alpha,17 alpha-diethynyl-2 beta,17 beta-diol
http://id.nlm.nih.gov/mesh/2019/C023615 | anordiol | H 241 | A-norandrostane-2 alpha,17 alpha-diethynyl-2 beta,17 beta-diol
http://id.nlm.nih.gov/mesh/2019/C023615 | anordiol | anordiol, (2beta,5alpha,17alpha)-isomer | A-norandrostane-2 alpha,17 alpha-diethynyl-2 beta,17 beta-diol
http://id.nlm.nih.gov/mesh/2019/C023615 | anordiol | anordiol, (2beta,17alpha)-isomer | A-norandrostane-2 alpha,17 alpha-diethynyl-2 beta,17 beta-diol
http://id.nlm.nih.gov/mesh/2019/C023615 | anordiol | anordiol, (5alpha,17alpha)-isomer | A-norandrostane-2 alpha,17 alpha-diethynyl-2 beta,17 beta-diol
http://id.nlm.nih.gov/mesh/2019/C023674 | 2-iodobenzoyl glucuronide | 2-iodobenzoyl glucuronide, 131I-labeled | ortho-iodobenzoylglucuronic acid
http://id.nlm.nih.gov/mesh/2019/C023774 | AI 3-36206 | MV 678 | 1-(8-methoxy-4,8-dimethylnonyl)-4-(1-methylethylbenzene)
http://id.nlm.nih.gov/mesh/2019/C023850 | 1 alpha,24-dihydroxyvitamin D3 | 1 alpha,24-dihydroxyvitamin D3, (1alpha,3beta,5Z,7E,24S)-isomer | 1,24-dihydroxycholecalciferol
http://id.nlm.nih.gov/mesh/2019/C023850 | 1 alpha,24-dihydroxyvitamin D3 | Tacalcitol | 1,24-dihydroxycholecalciferol
http://id.nlm.nih.gov/mesh/2019/C023850 | 1 alpha,24-dihydroxyvitamin D3 | PRI-2191 | 1,24-dihydroxycholecalciferol
http://id.nlm.nih.gov/mesh/2019/C023864 | RMI 81,582 | RMI 81,582, (E)-isomer | 2-chloro-11-(3-dimethylaminopropylidene)morphanthridine
http://id.nlm.nih.gov/mesh/2019/C023864 | RMI 81,582 | RMI 81,582, (Z)-isomer | 2-chloro-11-(3-dimethylaminopropylidene)morphanthridine
http://id.nlm.nih.gov/mesh/2019/C023866 | pyroglutamyl-histidyl-glycine | Ro 14-61332 | anorexigenic peptide
http://id.nlm.nih.gov/mesh/2019/C023894 | methylcobalamin-coenzyme M methyltransferase | methyl transferase II-A | methylthiol coenzyme M methyltransferase
http://id.nlm.nih.gov/mesh/2019/C024068 | 5-propyl-2'-deoxyuridine | 5-propyl-2'-deoxyuridine, 2-(14)C-labeled | 5-propyldeoxyuridine
http://id.nlm.nih.gov/mesh/2019/C024068 | 5-propyl-2'-deoxyuridine | 5-propyl-2'-deoxyuridine, 4-(14)C-labeled | 5-propyldeoxyuridine
http://id.nlm.nih.gov/mesh/2019/C024293 | prizidilol | SK&F 92657 | 3-(2-(3-t-butylamino-2-hydroxy-propoxy)phenyl)-6-hydrazinopyridazine
http://id.nlm.nih.gov/mesh/2019/C024293 | prizidilol | prizidilol monosulfate, monohydrate | 3-(2-(3-t-butylamino-2-hydroxy-propoxy)phenyl)-6-hydrazinopyridazine
http://id.nlm.nih.gov/mesh/2019/C024293 | prizidilol | prizidilol monohydrate | 3-(2-(3-t-butylamino-2-hydroxy-propoxy)phenyl)-6-hydrazinopyridazine
http://id.nlm.nih.gov/mesh/2019/C024293 | prizidilol | SK&F 92657 | Dl-3-(2-(3-t-butylamino-2-hydroxypropoxy)phenyl)-6-hydrazinopyridazine
http://id.nlm.nih.gov/mesh/2019/C024293 | prizidilol | prizidilol monosulfate, monohydrate | Dl-3-(2-(3-t-butylamino-2-hydroxypropoxy)phenyl)-6-hydrazinopyridazine
http://id.nlm.nih.gov/mesh/2019/C024293 | prizidilol | prizidilol monohydrate | Dl-3-(2-(3-t-butylamino-2-hydroxypropoxy)phenyl)-6-hydrazinopyridazine
http://id.nlm.nih.gov/mesh/2019/C024890 | C 137 | C 137dihydrochloride | 9-(3'-dimethylaminopropylamino)acridine
http://id.nlm.nih.gov/mesh/2019/C024932 | fucosterol epoxide | fucosterol epoxide, (3beta,28S)-isomer | 24,28-epoxy-24-ethylcholesterol
http://id.nlm.nih.gov/mesh/2019/C024932 | fucosterol epoxide | fucosterol epoxide, (3beta,24R,28R)-isomer | 24,28-epoxy-24-ethylcholesterol
http://id.nlm.nih.gov/mesh/2019/C024963 | aquomethemoglobin | aquo-MetHb A0 | aquomethemoglobins
http://id.nlm.nih.gov/mesh/2019/C024963 | aquomethemoglobin | aquo-MetHb A1C | aquomethemoglobins
http://id.nlm.nih.gov/mesh/2019/C025060 | DD-3305 | DD-3305, (+)-isomer | 2-(6,11-dihydro-11-oxodibenz(b,e)oxepin-3-yl)propionic acid
http://id.nlm.nih.gov/mesh/2019/C025060 | DD-3305 | DD-3305, (-)-isomer | 2-(6,11-dihydro-11-oxodibenz(b,e)oxepin-3-yl)propionic acid
http://id.nlm.nih.gov/mesh/2019/C025060 | DD-3305 | DD-3305, (+-)-isomer | 2-(6,11-dihydro-11-oxodibenz(b,e)oxepin-3-yl)propionic acid
http://id.nlm.nih.gov/mesh/2019/C025070 | aluminum hydroxide - benzocaine - flatugel - magnesium hydroxide - methylpolysiloxane - sorbitol | Flatugel | Benzoic acid, 4-amino-ethyl ester, mixt. with aluminum hydroxide, magnesium hydroxide and Me siloxanes
http://id.nlm.nih.gov/mesh/2019/C025075 | KWD 2131 | KWD 2131sulfate | 1-(3,5-dihydroxyphenyl)-2-((1,1-dimethyl-2-hydroxyethyl)amino)ethanol sulfate
http://id.nlm.nih.gov/mesh/2019/C025075 | KWD 2131 | KWD 2131 monosulfate | 1-(3,5-dihydroxyphenyl)-2-((1,1-dimethyl-2-hydroxyethyl)amino)ethanol sulfate
http://id.nlm.nih.gov/mesh/2019/C025090 | ONO 1206 | OP 1206 | 17-S-methyl-omega-homo-trans-delta(2)-PGE1
http://id.nlm.nih.gov/mesh/2019/C025342 | RP333 | RP333, dihydrochloride, (+)-isomer | 1-(3,4-dimethoxyphenethylamino)-2-(3,4-dihydroxyphenyl)ethanol
http://id.nlm.nih.gov/mesh/2019/C025342 | RP333 | RP333, hydrochloride | 1-(3,4-dimethoxyphenethylamino)-2-(3,4-dihydroxyphenyl)ethanol
http://id.nlm.nih.gov/mesh/2019/C025342 | RP333 | RP333, (R)-isomer | 1-(3,4-dimethoxyphenethylamino)-2-(3,4-dihydroxyphenyl)ethanol
http://id.nlm.nih.gov/mesh/2019/C025652 | K 5407 | K 5407 monohydrochloride | 1-t-butylamino-3-(1,2,3,4-tetrahydro-1,4-ethano-8-hydroxy-5-naphthoxy)-2-propanol
http://id.nlm.nih.gov/mesh/2019/C025699 | U 40481 | BTS 27271 | N'-(2,4-dimethylphenyl)-N-methylformamidine
http://id.nlm.nih.gov/mesh/2019/C025699 | U 40481 | U 40481monohydrochloride | N'-(2,4-dimethylphenyl)-N-methylformamidine
http://id.nlm.nih.gov/mesh/2019/C025817 | azetepa | CL 25477 | NSC-64826
http://id.nlm.nih.gov/mesh/2019/C025927 | CB 3703 | CB 3703 disodium salt | N-(p-(((2,4-diamino-5-methyl-6-quinazolinyl)methyl)amino)benzoyl)-L-glutamic acid
http://id.nlm.nih.gov/mesh/2019/C026374 | FPL 52757 | FPL 52758 | 6,8-diethyl-5-hydroxychromone-2-carboxylic acid
http://id.nlm.nih.gov/mesh/2019/C026374 | FPL 52757 | FPL 52757, monosodium salt | 6,8-diethyl-5-hydroxychromone-2-carboxylic acid
http://id.nlm.nih.gov/mesh/2019/C026581 | RMI 18341 | MDL 18341 | (5alpha,20R)-4-diazo-21-hydroxy-20-methylpregnan-3-one
http://id.nlm.nih.gov/mesh/2019/C026586 | EO 122 | EO 122 monohydrochloride | 2,6-dimethylanilide quinuclidine-3-carboxylic acid hydrochloride
http://id.nlm.nih.gov/mesh/2019/C026629 | fluorosuccinate | fluorosuccinate, (+-)-isomer | fluorosuccinic acid
http://id.nlm.nih.gov/mesh/2019/C026629 | fluorosuccinate | fluorosuccinate, (S)-isomer | fluorosuccinic acid
http://id.nlm.nih.gov/mesh/2019/C026629 | fluorosuccinate | fluorosuccinate, (R)-isomer | fluorosuccinic acid
http://id.nlm.nih.gov/mesh/2019/C026777 | ICI 118551 | ICI 111,581 | erythro-DL-1-(7-methylindan-4-yloxy)-3-isopropylaminobutan-2-ol
http://id.nlm.nih.gov/mesh/2019/C026777 | ICI 118551 | ICI 118551, hydrochloride | erythro-DL-1-(7-methylindan-4-yloxy)-3-isopropylaminobutan-2-ol
http://id.nlm.nih.gov/mesh/2019/C026894 | stenopril | stenopril, (+-)-isomer | alpha-methyl-N-(3-phenylpropyl)phenethylamine
http://id.nlm.nih.gov/mesh/2019/C026894 | stenopril | stenopril methylbenzenesulfonate | alpha-methyl-N-(3-phenylpropyl)phenethylamine
http://id.nlm.nih.gov/mesh/2019/C027018 | IEM 1054 | IEM 1054 diiodide | sebacinyl-bis(1-methylpiperazine-4-methyl iodide)
http://id.nlm.nih.gov/mesh/2019/C027132 | 1-anilino-8-naphthalenesulfonate | 1-anilino-8-naphthalenesulfonate, monosodium salt | 1-anilinonaphthalene-8-sulfonic acid
http://id.nlm.nih.gov/mesh/2019/C027132 | 1-anilino-8-naphthalenesulfonate | 1-anilino-8-naphthalenesulfonate, ion(1-) | 1-anilinonaphthalene-8-sulfonic acid
http://id.nlm.nih.gov/mesh/2019/C027132 | 1-anilino-8-naphthalenesulfonate | 1-anilino-8-naphthalenesulfonate, magnesium (2:1) | 1-anilinonaphthalene-8-sulfonic acid
http://id.nlm.nih.gov/mesh/2019/C027132 | 1-anilino-8-naphthalenesulfonate | 1-anilino-8-naphthalenesulfonate, 3H-labeled | 1-anilinonaphthalene-8-sulfonic acid
http://id.nlm.nih.gov/mesh/2019/C027132 | 1-anilino-8-naphthalenesulfonate | 1-anilino-8-naphthalenesulfonate, monoammonium salt | 1-anilinonaphthalene-8-sulfonic acid
http://id.nlm.nih.gov/mesh/2019/C027132 | 1-anilino-8-naphthalenesulfonate | 1-anilino-8-naphthalenesulfonate, monoammonium salt, hemihydrate | 1-anilinonaphthalene-8-sulfonic acid
http://id.nlm.nih.gov/mesh/2019/C027201 | ectoATPase | NTPDase2 | ecto-nucleotidase
http://id.nlm.nih.gov/mesh/2019/C027201 | ectoATPase | ENTPD3 protein, human | ecto-nucleotidase
http://id.nlm.nih.gov/mesh/2019/C027201 | ectoATPase | ecto-Mg-ATPase | ecto-nucleotidase
http://id.nlm.nih.gov/mesh/2019/C027247 | MR 2266 | MR-2266-BS | (+,-)-2-(3-furylmethyl)-2'-hydroxy-5,9 alpha-diethyl-6,7-benzomorphan hydrochloride
http://id.nlm.nih.gov/mesh/2019/C027247 | MR 2266 | Mr 1302 MS | (+,-)-2-(3-furylmethyl)-2'-hydroxy-5,9 alpha-diethyl-6,7-benzomorphan hydrochloride
http://id.nlm.nih.gov/mesh/2019/C027247 | MR 2266 | Mr 2267 | (+,-)-2-(3-furylmethyl)-2'-hydroxy-5,9 alpha-diethyl-6,7-benzomorphan hydrochloride
http://id.nlm.nih.gov/mesh/2019/C027247 | MR 2266 | MR 2266, (2alpha,6alpha,11R*)-isomer | (+,-)-2-(3-furylmethyl)-2'-hydroxy-5,9 alpha-diethyl-6,7-benzomorphan hydrochloride
http://id.nlm.nih.gov/mesh/2019/C027247 | MR 2266 | MR 2266 methanesulfonate, (2alpha,6alpha,11S*)-(+-)-isomer | (+,-)-2-(3-furylmethyl)-2'-hydroxy-5,9 alpha-diethyl-6,7-benzomorphan hydrochloride
http://id.nlm.nih.gov/mesh/2019/C027247 | MR 2266 | MR 2266, (2S-(2alpha,6alpha,11R*))-isomer | (+,-)-2-(3-furylmethyl)-2'-hydroxy-5,9 alpha-diethyl-6,7-benzomorphan hydrochloride
http://id.nlm.nih.gov/mesh/2019/C027247 | MR 2266 | MR 2266 hydrochloride, (2alpha,6alpha,11R*)-(+-)-isomer | (+,-)-2-(3-furylmethyl)-2'-hydroxy-5,9 alpha-diethyl-6,7-benzomorphan hydrochloride
http://id.nlm.nih.gov/mesh/2019/C027318 | nocardicin | nocardicin A | nocarcidins
http://id.nlm.nih.gov/mesh/2019/C027318 | nocardicin | nocardicin B | nocarcidins
http://id.nlm.nih.gov/mesh/2019/C027318 | nocardicin | nocardicin A, sodium salt | nocarcidins
http://id.nlm.nih.gov/mesh/2019/C027767 | elliptinium | NSC 264-137 | hydroxy-methyl-ellipticinium
http://id.nlm.nih.gov/mesh/2019/C027767 | elliptinium | Celiptium | hydroxy-methyl-ellipticinium
http://id.nlm.nih.gov/mesh/2019/C027767 | elliptinium | elliptinium acetate | hydroxy-methyl-ellipticinium
http://id.nlm.nih.gov/mesh/2019/C027767 | elliptinium | elliptinium iodide | hydroxy-methyl-ellipticinium
http://id.nlm.nih.gov/mesh/2019/C027767 | elliptinium | elliptinium ion(1+) | hydroxy-methyl-ellipticinium
http://id.nlm.nih.gov/mesh/2019/C027837 | milbemycin | CL 301,423 | milbemycins
http://id.nlm.nih.gov/mesh/2019/C027837 | milbemycin | Cydectin | milbemycins
http://id.nlm.nih.gov/mesh/2019/C027837 | milbemycin | milbemycin alpha11 | milbemycins
http://id.nlm.nih.gov/mesh/2019/C027837 | milbemycin | milbemycin alpha13 | milbemycins
http://id.nlm.nih.gov/mesh/2019/C027837 | milbemycin | milbemycin alpha14 | milbemycins
http://id.nlm.nih.gov/mesh/2019/C027837 | milbemycin | milbemycin alpha15 | milbemycins
http://id.nlm.nih.gov/mesh/2019/C027837 | milbemycin | milbemycin beta12 | milbemycins
http://id.nlm.nih.gov/mesh/2019/C027837 | milbemycin | moxidectin | milbemycins
http://id.nlm.nih.gov/mesh/2019/C027837 | milbemycin | milbemycin alpha1 | milbemycins
http://id.nlm.nih.gov/mesh/2019/C027837 | milbemycin | milbemycin alpha3 | milbemycins
http://id.nlm.nih.gov/mesh/2019/C027837 | milbemycin | milbemycin alpha2 | milbemycins
http://id.nlm.nih.gov/mesh/2019/C027837 | milbemycin | milbemycin alpha4 | milbemycins
http://id.nlm.nih.gov/mesh/2019/C027837 | milbemycin | milbemycin alpha9 | milbemycins
http://id.nlm.nih.gov/mesh/2019/C027837 | milbemycin | milbemycin alpha10 | milbemycins
http://id.nlm.nih.gov/mesh/2019/C027837 | milbemycin | milbemycin beta1 | milbemycins
http://id.nlm.nih.gov/mesh/2019/C027837 | milbemycin | milbemycin alpha5 | milbemycins
http://id.nlm.nih.gov/mesh/2019/C027837 | milbemycin | milbemycin alpha7 | milbemycins
http://id.nlm.nih.gov/mesh/2019/C027837 | milbemycin | milbemycin beta2 | milbemycins
http://id.nlm.nih.gov/mesh/2019/C027837 | milbemycin | milbemycin beta3 | milbemycins
http://id.nlm.nih.gov/mesh/2019/C027837 | milbemycin | milbemycin alpha6 | milbemycins
http://id.nlm.nih.gov/mesh/2019/C027837 | milbemycin | milbemycin alpha8 | milbemycins
http://id.nlm.nih.gov/mesh/2019/C027837 | milbemycin | milbemycin D | milbemycins
http://id.nlm.nih.gov/mesh/2019/C027837 | milbemycin | 5-hydroxymilbemycin beta7 | milbemycins
http://id.nlm.nih.gov/mesh/2019/C027837 | milbemycin | milbemycin A4 | milbemycins
http://id.nlm.nih.gov/mesh/2019/C027837 | milbemycin | milbemycin A3 | milbemycins
http://id.nlm.nih.gov/mesh/2019/C027837 | milbemycin | milbemectin | milbemycins
http://id.nlm.nih.gov/mesh/2019/C027978 | BRL 14342 | BRL 14342 hydrochloride | 1-(3-chlorophenyl)-3-(dimethylamino)-1-phenyl-2-propanol
http://id.nlm.nih.gov/mesh/2019/C027978 | BRL 14342 | BRL 14342, (R*,R*)-isomer | 1-(3-chlorophenyl)-3-(dimethylamino)-1-phenyl-2-propanol
http://id.nlm.nih.gov/mesh/2019/C027978 | BRL 14342 | BRL 14342, (R*,S*)-isomer | 1-(3-chlorophenyl)-3-(dimethylamino)-1-phenyl-2-propanol
