term,label,note
http://id.nlm.nih.gov/mesh/2019/C118018 | Xtrp2 protein, mouse | an orphan transporter from kidney with six alternatively-spliced isoforms; RefSeq NM_011730
http://id.nlm.nih.gov/mesh/2019/C118132 | ProQ protein, E coli | solute transporter isolated from E. coli; GenBank L48409
http://id.nlm.nih.gov/mesh/2019/C118378 | ydeA protein, E coli | encodes a major facilitator pump that exports L-arabinose and isopropyl-beta-D-thiogalactopyranoside; interferes with arabinose accumulation and induction of the Escherichia coli arabinose P(BAD) promoter; amino acid sequence in first source
http://id.nlm.nih.gov/mesh/2019/C118499 | RNF14 protein, human | RefSeq NM_004290
http://id.nlm.nih.gov/mesh/2019/C118519 | SNAPIN protein, human | RefSeq NM_012437
http://id.nlm.nih.gov/mesh/2019/C118597 | MexB protein, Pseudomonas aeruginosa | the inner component of the MexA,B-OprM  multidrug efflux pump from Pseudomonas aeruginosa; amino acid sequence in first source
http://id.nlm.nih.gov/mesh/2019/C118598 | MexA protein, Pseudomonas aeruginosa | MexA is the membrane bridge proteinof the MexA,B-OprM multidrug extrusion pump; amino acid sequence in first source
http://id.nlm.nih.gov/mesh/2019/C118811 | Su(var)2-10 protein, Drosophila | homologous to Miz1 and PIAS3 proteins; amino acid sequence in first source
http://id.nlm.nih.gov/mesh/2019/C118898 | Cnksr2 protein, rat | MAGUIN - Membrane-Associated Guanylate kinase-interacting protein-1; 1 & 2 are isoforms; RefSeq NM_021686
http://id.nlm.nih.gov/mesh/2019/C108137 | cysteine sulfinate desulfinase | catalyzes removal of elemental sulfur and selenium atoms from cysteine, cystine, selenocysteine and selenocystine to produce L-alanine; amino acid sequence in first source
http://id.nlm.nih.gov/mesh/2019/C108278 | ancistrocladine | RN refers to (-)-stereoisomer; structure given in first source
http://id.nlm.nih.gov/mesh/2019/C108311 | Ssu1 protein, S cerevisiae | confers sulfite tolerance; isolated from Saccharomyces cerevisiae; has been sequenced; GenBank U20254
http://id.nlm.nih.gov/mesh/2019/C108341 | serotonin receptor-like planarian receptor 1, Dugesia japonica | 5HTLpla - serotonin receptor-like planarian receptor; GenBank AB004541
http://id.nlm.nih.gov/mesh/2019/C108447 | RbtT protein, Klebsiella pneumoniae | ribitol transporter from Klebsiella pneumoniae; GenBank AF045244
http://id.nlm.nih.gov/mesh/2019/C108462 | trk1 protein, S pombe | a potassium-specific transport protein from S. pombe; 833 amino acids; has high homology to TRK1 & TRK2 proteins of Saccharomyces cerevisiae
http://id.nlm.nih.gov/mesh/2019/C108798 | YH 1885 | proton pump inhibitor; structure in first source
http://id.nlm.nih.gov/mesh/2019/C109052 | Mid1 protein, human | RefSeq NM_033291
http://id.nlm.nih.gov/mesh/2019/C111567 | parkin protein | an E3 ubiquitin ligase; mutations in gene are linked to Parkinson's disease; amino acid sequence in second source; GenBank AB009973; RefSeq NM_016694 (mouse), NM_013988 (human), NM_020093 (rat)
http://id.nlm.nih.gov/mesh/2019/C414349 | Piasy protein, mouse | PIAS - Protein Inhibitor of Activated STAT; RefSeq NM_021501
http://id.nlm.nih.gov/mesh/2019/C432966 | ITCH protein, human | RefSeq NM_031483
http://id.nlm.nih.gov/mesh/2019/C443481 | neuralized protein, Xenopus | a ubiquitin ligase that interacts with XDelta1 and regulates Notch signaling; amino acid sequence in first source; RefSeq NM_001097237
http://id.nlm.nih.gov/mesh/2019/C450820 | COP10 protein, Arabidopsis | similar to ubiquitin-conjugating enzyme E2; amino acid sequence in first source
http://id.nlm.nih.gov/mesh/2019/C461681 | Rfpl4 protein, mouse | an E3 ubiquitin-protein ligase expressed in adult murine germ cells; amino acid sequence in first source; RefSeq NM_138954
http://id.nlm.nih.gov/mesh/2019/C465283 | WWP2 protein, human | RefSeq NM_007014
http://id.nlm.nih.gov/mesh/2019/C466763 | Ubr5 protein, rat | a 300-kDa ubiquitin-protein ligase expressed in brain and testes; RefSeq XM_017595225
http://id.nlm.nih.gov/mesh/2019/C467728 | STUB1 protein, human | RefSeq NM_005861
http://id.nlm.nih.gov/mesh/2019/C468547 | HUL5 protein, S cerevisiae | a ubiquitin ligase component of the proteasome
http://id.nlm.nih.gov/mesh/2019/C082969 | Zfp161 protein, mouse | RefSeq NM_009547
http://id.nlm.nih.gov/mesh/2019/C083282 | Alx1 protein, rat | RefSeq NM_012921
http://id.nlm.nih.gov/mesh/2019/C083487 | I kappa B beta protein | NF-kappa B antagonist; amino acid sequence in first source; RefSeq NM_010908 (mouse), NM_001001716 (human), NM_030867 (rat)
http://id.nlm.nih.gov/mesh/2019/C084103 | BCL6 protein, human | RefSeq NM_138931
http://id.nlm.nih.gov/mesh/2019/C084531 | Aes protein, rat | RefSeq NM_019220
http://id.nlm.nih.gov/mesh/2019/C084884 | Nrl protein, mouse | RefSeq NM_008736
http://id.nlm.nih.gov/mesh/2019/C085480 | PDR1 protein, S cerevisiae | a zinc cluster protein that recruits other zinc cluster proteins to pleiotropic drug response elements and regulates multidrug resistance gene expression
http://id.nlm.nih.gov/mesh/2019/C085559 | Pou4f2 protein, mouse | RefSeq NM_138944
http://id.nlm.nih.gov/mesh/2019/C085604 | POU-M1 protein, Bombyx mori | subject to dramatic changes during silk gland development; MW 38kDa; GenBank L01266
http://id.nlm.nih.gov/mesh/2019/C085944 | ZNF146 protein, human | RefSeq NM_007145
http://id.nlm.nih.gov/mesh/2019/C085969 | MZF1 protein, human | RefSeq NM_198055
http://id.nlm.nih.gov/mesh/2019/C085976 | MIG1 protein, S cerevisiae | a C2H2 zinc finger protein involved in glucose repression
http://id.nlm.nih.gov/mesh/2019/C086194 | Akap8 protein, rat | RefSeq XM_001074708
http://id.nlm.nih.gov/mesh/2019/C086540 | TAL2 protein, human | RefSeq NM_005421
http://id.nlm.nih.gov/mesh/2019/C086541 | LYL1 protein, human | RefSeq NM_005583
http://id.nlm.nih.gov/mesh/2019/C087177 | Taf2 protein, Drosophila | TBP - TATA-Binding Protein; TAF - TBP-Associated Factor; amino acid sequence in first source
http://id.nlm.nih.gov/mesh/2019/C087342 | INSM1 protein, human | RefSeq NM_002196
http://id.nlm.nih.gov/mesh/2019/C088011 | PhzR protein, Pseudomonas | MW 27 kDa; a member of a two-component sensor-regulator family; has homology with other bacterial positive transcriptional activators; GenBank L32729
http://id.nlm.nih.gov/mesh/2019/C088053 | Dp transcription factor, Drosophila | RefSeq NM_057691
http://id.nlm.nih.gov/mesh/2019/C088088 | LIMS1 protein, human | RefSeq NM_004987
http://id.nlm.nih.gov/mesh/2019/C088822 | HOXD9 protein, human | RefSeq NM_014213
http://id.nlm.nih.gov/mesh/2019/C088938 | LRG1 protein, S cerevisiae | contains motifs similar to LIM domain and rho/rac GTPase activating proteins; expressed during sporulation
http://id.nlm.nih.gov/mesh/2019/C089449 | sim protein, Drosophila | GenBank AE003698
http://id.nlm.nih.gov/mesh/2019/C089461 | ZNF41 protein, human | RefSeq NM_153380
http://id.nlm.nih.gov/mesh/2019/C089506 | LYS14 protein, S cerevisiae | GenBank X77361
http://id.nlm.nih.gov/mesh/2019/C089537 | TFHP-1 protein, Nicotiana tabacum | from tobacco; belongs to the short chain dehydrogenases or reductases family; GenBank D29976
http://id.nlm.nih.gov/mesh/2019/C089768 | TAF10 protein, human | TAF - TATA-binding protein (TBP)-Associated Factor; associated with TFIID complexes; RefSeq NM_006284
http://id.nlm.nih.gov/mesh/2019/C090095 | VnfA protein, Azotobacter vinelandii | has 61% identity with AnfA protein; from Azotobacter vinelandii; amino acid sequence given in first source
http://id.nlm.nih.gov/mesh/2019/C090173 | FOXG1 protein, human | RefSeq NM_005249
http://id.nlm.nih.gov/mesh/2019/C090552 | flhC protein, E coli | a transcriptional activator of the Escherichia coli flagellar class II operons
http://id.nlm.nih.gov/mesh/2019/C090553 | flhD protein, E coli | a transcriptional activator of the Escherichia coli flagellar class II operons; amino acid sequence has been determined
http://id.nlm.nih.gov/mesh/2019/C091131 | TAF1A protein, human | an integral component of SL1, a RNA polymerase I transcription factor; RefSeq NM_005681
http://id.nlm.nih.gov/mesh/2019/C095176 | Hr38 protein, Drosophila | Genbank X89246
http://id.nlm.nih.gov/mesh/2019/C111450 | CUM protein, Cucumis sativus | CUM = CUcumber MADS box; homolog of Agamous from cucumber & petunia; amino acid sequence in first source; GenBank AF035438
http://id.nlm.nih.gov/mesh/2019/C117994 | SHY2 protein, Arabidopsis | cause leaf formation in dark-grown plants, suggesting that SHY2 has an important role in regulating development
http://id.nlm.nih.gov/mesh/2019/C118228 | CBF2 protein, Arabidopsis | AP2 domain-containing protein isolated from Arabidopsis; amino acid sequence in first source; do not confuse with CBF2 protein
http://id.nlm.nih.gov/mesh/2019/C118562 | ZAT protein, Arabidopsis | ZAT - Zn transporter of Arabidopsis thaliana; amino acid sequence in first source
http://id.nlm.nih.gov/mesh/2019/C119173 | trichomaglin | an RNA N-glycosidase and ribosome-inactivating protein isolated from the plant Trichosanthes lipiniate
http://id.nlm.nih.gov/mesh/2019/C119724 | AGFG1 protein, human | RefSeq NM_004504
http://id.nlm.nih.gov/mesh/2019/C119755 | CRC protein, Arabidopsis | regulates carpel and nectary development; GenBank AF132606
http://id.nlm.nih.gov/mesh/2019/C119967 | DGD1 protein, Arabidopsis | involved in thylakoid membrane synthesis in Arabidopsis; amino acid sequence has been determined; GenBank AF149841 (DGD1)
http://id.nlm.nih.gov/mesh/2019/C120054 | GluB-1 protein, Oryza | a cis-regulatory element required for endosperm expression of the rice storage protein glutelin gene; amino acid sequence in first source
http://id.nlm.nih.gov/mesh/2019/C401621 | CLV2 protein, Arabidopsis | Receptor-like protein containing leucine-rich repeats; regulates both meristem and organ development in Arabidopsis; GenBank AF177672
http://id.nlm.nih.gov/mesh/2019/C109912 | SrpA protein, Pseudomonas | component of a solvent efflux pump from Pseudomonas putida; GenBank AF029405; do not confuse with SrpA protein
http://id.nlm.nih.gov/mesh/2019/C109913 | SrpB protein, Pseudomonas putida | component of a solvent efflux pump from Pseudomonas putida; GenBank AF029405
http://id.nlm.nih.gov/mesh/2019/C109914 | SrpC protein, Pseudomonas | component of a solvent efflux pump from Pseudomonas putida; GenBank AF029405; do not confuse with SR phosphoprotein
http://id.nlm.nih.gov/mesh/2019/C110097 | Pstpip1 protein, mouse | RefSeq NM_011193
http://id.nlm.nih.gov/mesh/2019/C110099 | SLC4A1AP protein, human | RefSeq NM_018158
http://id.nlm.nih.gov/mesh/2019/C110151 | nucleocapsid protein, lassa virus | amino acid sequence in first source
http://id.nlm.nih.gov/mesh/2019/C110214 | gene III protein, bacteriophage Phi-Lf | a minor coat protein; has been sequenced
http://id.nlm.nih.gov/mesh/2019/C110221 | vllY protein, Vibrio vulnificus | isolated from Vibrio vulnificus; amino acid sequence in first source; GenBank U97357
http://id.nlm.nih.gov/mesh/2019/C110266 | E1 protein, Ross River virus | has been sequenced
http://id.nlm.nih.gov/mesh/2019/C110280 | LST8 protein, S cerevisiae | involved in amino acid permease transport from Golgi to cell membrane; contains WD repeats; isolated from Saccharomyces cerevisiae; homologous to S pombe Wat1 protein; amino acid sequence in first source; GenBank AA150550
http://id.nlm.nih.gov/mesh/2019/C110294 | S100A1 protein | consists of two S100alpha subunits; isolated from cow; amino acid sequence in first source
http://id.nlm.nih.gov/mesh/2019/C110409 | PRKRIR protein, human | RefSeq NM_004705
http://id.nlm.nih.gov/mesh/2019/C110482 | Hp71 protein, Halobacterium salinarum | from Halobacterium Salinarium, may be involved in cytoskeleton formation and/or chromosome partitioning; nucleotide sequence in first source
http://id.nlm.nih.gov/mesh/2019/C110490 | mutacin II prepeptide, bacteria | involved in the biosynthesis of the lantibiotic mutacin II in Streptococcus mutans; GenBank U40620 (S mutans)
http://id.nlm.nih.gov/mesh/2019/C110533 | SbmC protein, E coli | inhibits the supercoiling activity of DNA gyrase; overexpression results in resistance to DNA replication inhibitor microcin B17; reported to block microcin B17 export from producing cells; amino acid sequence known
http://id.nlm.nih.gov/mesh/2019/C110623 | EAA-090 | a potent N-methyl-D-aspartate antagonist; structure in first source
http://id.nlm.nih.gov/mesh/2019/C110719 | HBXIP protein, human | RefSeq NM_006402
http://id.nlm.nih.gov/mesh/2019/C110816 | 4-((3-amino-2-naphthyl)aminomethyl)benzoic acid | fluorescent indicator for nitric oxide; structure in first source
http://id.nlm.nih.gov/mesh/2019/C110862 | MALL protein, human | RefSeq NM_005434
http://id.nlm.nih.gov/mesh/2019/C110969 | NasF protein, Klebsiella oxytoca | GenBank L27431
http://id.nlm.nih.gov/mesh/2019/C110981 | 3-(2-benzyl-3-(propionylthio)propionyl)amino-5-methybenzoic acid | an enkephalinase inhibitor
http://id.nlm.nih.gov/mesh/2019/C110982 | 3-(2-benzyl-3-mercaptopropionyl) amino-5-methylbenzoic acid | an enkephalinase inhibitor
http://id.nlm.nih.gov/mesh/2019/C111718 | 100 KDa protein, porcine adenovirus serotype 3 | amino acid sequence in first source
http://id.nlm.nih.gov/mesh/2019/C111738 | major capsid protein, vibriophage KVP40 | homologous to gp23 of coliophage T4; MW about 48 kDa; amino acid sequence in first source
http://id.nlm.nih.gov/mesh/2019/C111743 | osteomen | thermo-ashed bone material
http://id.nlm.nih.gov/mesh/2019/C111744 | dembone | demineralized freeze-dried cortical bone
http://id.nlm.nih.gov/mesh/2019/C111782 | nucleocapsid protein, Hantaan virus | amino acid sequence in first source; GenBank X95077
http://id.nlm.nih.gov/mesh/2019/C111789 | artesunic acid | RN given for (3R-(3alpha,5abeta,6beta,8abeta,9alpha,10alpha,12beta,(2aR*))-isomer; succinic ester of artemether
http://id.nlm.nih.gov/mesh/2019/C111944 | coenzyme F420-dependent glucose-6-phosphate dehydrogenase | has significant homology with F420-dependent N5,N10-methylene-tetrahydromethanopterin reductase; GenBank AF041061
http://id.nlm.nih.gov/mesh/2019/C111946 | SirA protein, E coli | a small ubiquitous protein fundamental for normal cell growth of E. coli; amino acid sequence in first source;  affects sigma S stability
http://id.nlm.nih.gov/mesh/2019/C111960 | baicalin 6-O-sulfate | structure given in first source
http://id.nlm.nih.gov/mesh/2019/C112021 | Trpc5 protein, mouse | RefSeq NM_009428
http://id.nlm.nih.gov/mesh/2019/C112202 | Syngap1 protein, rat | has RasGAP activity; binds PSD-95 and SAP90 proteins; RefSeq NM_181092
http://id.nlm.nih.gov/mesh/2019/C112229 | gene I protein, bacteriophage phi-Lf | a 48 kDa protein associated with host cell membrane; GenBank FA018286
http://id.nlm.nih.gov/mesh/2019/C112288 | LI 1370 | extract from dried leaves of Ginkgo biloba used therapeutically
http://id.nlm.nih.gov/mesh/2019/C112617 | SynGAP protein p135 | component of postsynaptic density; binds scaffold protein PSD-95; amino acid sequence in first source; GenBank AF053938 and AF055883
http://id.nlm.nih.gov/mesh/2019/C112722 | diarylheptanone glucoside I | from roots of Juglans mandshurica;
http://id.nlm.nih.gov/mesh/2019/C112752 | ardB protein, E coli | an antirestriction protein; functions in the protection of plasmid DNA from type I restriction enzymes
http://id.nlm.nih.gov/mesh/2019/C112805 | CYCLE protein, Drosophila | RefSeq NM_079444
http://id.nlm.nih.gov/mesh/2019/C112814 | Ann1 protein, Medicago truncatula | nodulation protein isolated from Medicago truncatula; amino acid sequence in first source; GenBank Y15036
http://id.nlm.nih.gov/mesh/2019/C112818 | AbpA protein, Streptococcus gordonii | 20 kDa amylase-binding protein from Streptococcus gordonii which binds to dental pellicle; amino acid sequence in first source; GenBank AF035817; Bacterial adhesins and alpha-amylase
http://id.nlm.nih.gov/mesh/2019/C113039 | didesmethyladinazolam | structure in first source
http://id.nlm.nih.gov/mesh/2019/C113143 | Pcdha4 protein, mouse | RefSeq NM_007766
http://id.nlm.nih.gov/mesh/2019/C113215 | 7-hydroxy-2',3',4',5',8-pentamethoxyisoflavan | isolated from Eysenhardtia polystachya; structure in first source
http://id.nlm.nih.gov/mesh/2019/C113216 | 3',7-dihydroxy-2',4',5',8-tetramethoxyisoflavan | isolated from Eysenhardtia polystachya; structure in first source
http://id.nlm.nih.gov/mesh/2019/C113304 | ubiX protein, E coli | associated with low ubiquinone content and thiol hypersensitivity; amino acid sequence in first source
http://id.nlm.nih.gov/mesh/2019/C113330 | CACNA1F protein, human | RefSeq NM_005183
http://id.nlm.nih.gov/mesh/2019/C113382 | coat protein, Cowpea aphid-borne mosaic virus | from a potyvirus infecting sesame (Sesamum indicum); amino acid sequence in first source
http://id.nlm.nih.gov/mesh/2019/C113490 | coat protein, banana bunchy top virus | MW 20 kDa; N-terminal sequence in first source
http://id.nlm.nih.gov/mesh/2019/C113518 | LipA protein, Pseudomonas | isolated from Pseudomonas alcaligenes; GenBank AAM14701
http://id.nlm.nih.gov/mesh/2019/C113724 | OmpC protein | differentially regulated by nutrient limitation in Escherichia coli; has been sequenced
http://id.nlm.nih.gov/mesh/2019/C113735 | coat protein, blackcurrant reversion-associated nepovirus | MW 55-58 kDa; amino acid sequence in first source
http://id.nlm.nih.gov/mesh/2019/C113943 | Pacs1 protein, rat | RefSeq NM_134406
http://id.nlm.nih.gov/mesh/2019/C113953 | RhsG protein, E coli | isolated from E. coli; amino acid sequence in first source
http://id.nlm.nih.gov/mesh/2019/C113954 | RhsH protein, E coli | isolated from E. coli; amino acid sequence in first source
http://id.nlm.nih.gov/mesh/2019/C113961 | astC protein, E coli | a Succinylornithine transaminase involved in amino acid catabolism; isolated from E. coli; amino acid sequence in first source
http://id.nlm.nih.gov/mesh/2019/C114106 | zraP protein, E coli | involved in zinc homeostasis;amino acid sequence known; GenBank P32682
http://id.nlm.nih.gov/mesh/2019/C114214 | coat protein, papaya leaf curl virus | amino acid sequence in first source; GenBank Y15934
http://id.nlm.nih.gov/mesh/2019/C114242 | calcium-binding protein p6, human | member of S100 protein family; amino acid sequence known
http://id.nlm.nih.gov/mesh/2019/C114344 | PAS protein, E coli | pas - protein associated with secretion; required for secretion, attaching, and effacing by enterohemorrhagic E. coli; amino acid sequence in first source; GenBank Y13068 and Y13859
http://id.nlm.nih.gov/mesh/2019/C114590 | omc A protein, Shewanella putrefaciens | a gene encoding a decaheme outer membrane cytochrome of Shewanella putrefaciens; amino acid sequence in first source
http://id.nlm.nih.gov/mesh/2019/C114835 | integra artificial skin | collagen-GAG matrix; a dermal template consisting of bovine collagen, chondroitin-6-sulphate and a silastic membrane manufactured as Integra
http://id.nlm.nih.gov/mesh/2019/C114900 | shoyuflavone A | structure in first source
http://id.nlm.nih.gov/mesh/2019/C114901 | shoyuflavone B | structure in first source
http://id.nlm.nih.gov/mesh/2019/C114902 | shoyuflavone C | structure in first source
http://id.nlm.nih.gov/mesh/2019/C115134 | IP6K1 protein, human | RefSeq NM_153273
http://id.nlm.nih.gov/mesh/2019/C115181 | CitB protein, E coli | when overexpressed in E. coli destabilizes the inheritance of pSC101 and other interon-containing plasmids; amino acid sequence in first source; homologous to Shigella CriR protein and Klebsiella pneumoniae CitB protein
http://id.nlm.nih.gov/mesh/2019/C115186 | Vaa protein, Mycoplasma hominis | Mycoplasma hominis, variable adherence-associated gene is a surface-exposed, membrane-associated protein involved in the attachment of the bacterium to host cells; amino acid sequence in first source; GenBank U56827
http://id.nlm.nih.gov/mesh/2019/C115214 | MAEA protein, human | RefSeq NM_005882
http://id.nlm.nih.gov/mesh/2019/C115603 | RluD protein, E coli | a pseudouridine synthase isolated from E. coli; synthesizes pseudourines clustered in a stem-loop at positions 1911, 1915 and 1917 of 23S RNA; GenBank P33643
http://id.nlm.nih.gov/mesh/2019/C115659 | P26OLF protein, Rana catesbeiana | a dimeric form of S-100 proteins involved in the olfactory transduction or adaptation; amino acid sequence in first source
http://id.nlm.nih.gov/mesh/2019/C115857 | CbpC protein, Ruminococcus albus | GenBank AF089753
http://id.nlm.nih.gov/mesh/2019/C115866 | MGEA5 protein, human | RefSeq NM_012215
http://id.nlm.nih.gov/mesh/2019/C115994 | rluC protein, E coli | Responsible for pseudouridine at three positions in 23S RNA; has been sequenced; GenBank P23851
http://id.nlm.nih.gov/mesh/2019/C116053 | NfsA protein, E coli | catalyzes NADPH-dependent reduction of nitro compounds, quinones and dyes; overproduction of the MdaA protein produces resistance tumoricidal agents, such as DMP 840, a bisnaphthalimide drug; isolated from E. coli; amino acid sequence in first source
http://id.nlm.nih.gov/mesh/2019/C116144 | UspB protein, E coli | a sigma(s)-regulated gene divergent from uspA; required for stationary phase resistance to ethanol; amino acid sequence in first source
http://id.nlm.nih.gov/mesh/2019/C116245 | atpD protein, E coli | H+-transporting two-sector ATPase; PapB proteinisolated from E. coli, has a dual function as an activator or repressor of pilus-adhession transcription; has been sequenced
http://id.nlm.nih.gov/mesh/2019/C116449 | RH24 protein, HIV-1 | genetically modified HIV-1 capsid p24 protein; covelently bound to maleic anhydride-alt-methyl vinyl ether copolymer; amino acid sequence in first source
http://id.nlm.nih.gov/mesh/2019/C116450 | RH24K protein, Human immunodeficiency virus 1 | genetically modified HIV-1 capsid p24 protein; covelently bound to maleic anhydride-alt-methyl vinyl ether copolymer; amino acid sequence in first source
http://id.nlm.nih.gov/mesh/2019/C116520 | 9-dehydro-10-N-demethyl-10-N-(8'-phthalimidooctyl)galanthaminium | structure in first source
http://id.nlm.nih.gov/mesh/2019/C116521 | 9-dehydro-10-N-demethyl--10-N-(10'-phthalimidodecyl)galanthaminium | structure in first source
http://id.nlm.nih.gov/mesh/2019/C116597 | echovirus 9 capsid protein vp1 | amino acid sequence in first source
http://id.nlm.nih.gov/mesh/2019/C098232 | ZRSR1 protein, human | RefSeq NM_005083
http://id.nlm.nih.gov/mesh/2019/C098442 | BM 501050 | structure given in first source
http://id.nlm.nih.gov/mesh/2019/C098443 | BM 131246 | structure given in first source
http://id.nlm.nih.gov/mesh/2019/C098521 | FOXF1 protein, human | RefSeq NM_001451
http://id.nlm.nih.gov/mesh/2019/C099279 | SIP4 protein, S cerevisiae | GenBank U17643
http://id.nlm.nih.gov/mesh/2019/C099349 | AprP protease, Pseudomonas | an alkaline protease from Pseudomonas whose thermstability & catalytic efficiency are enhanced by the introduction of a disulfide bond; similar to aqualysin 1; amino acid sequence given in first source
http://id.nlm.nih.gov/mesh/2019/C099452 | mineral acids, trace elements, water, drug combination | a trace element preparation containing zinc that elevates the number of glucocorticoid receptors in peripheral lymphocytes isolated both from healthy blood donors and rheumatoid arthritis patients
http://id.nlm.nih.gov/mesh/2019/C099736 | 1,2,4-dithiazolidine-3,5-dione | structure in first source
http://id.nlm.nih.gov/mesh/2019/C079749 | hemagglutinin protein, Rinderpest virus | surface glycoprotein
http://id.nlm.nih.gov/mesh/2019/C105348 | Slc7a3 protein, rat | isolated from rat brain; RefSeq NM_017217
http://id.nlm.nih.gov/mesh/2019/C105362 | RIF2 protein, S cerevisiae | a Rap1p-interacting factor, involved in regulation of telomere length
http://id.nlm.nih.gov/mesh/2019/C105367 | LSM2 protein, human | RefSeq NM_021177
http://id.nlm.nih.gov/mesh/2019/C105497 | D-myo-inositol-3-phosphate synthase | catalyzes conversion of D-glucose-6-phosphate to D-myo-inositol-3-phosphate
http://id.nlm.nih.gov/mesh/2019/C105521 | Slc15a4 protein, rat | isolated from brain; do not confuse with PHT1 protein; RefSeq NM_144758
http://id.nlm.nih.gov/mesh/2019/C105645 | SLC1A7 protein, human | RefSeq NM_006671
http://id.nlm.nih.gov/mesh/2019/C105852 | MADD protein, human | MADD is an aberrantly spliced, anti-apoptotic version of IG20; RefSeq NM_130476
http://id.nlm.nih.gov/mesh/2019/C106214 | OsNramp1 protein, Oryza sativa | GenBank L41217
http://id.nlm.nih.gov/mesh/2019/C106314 | PIG2 protein, Uromyces | PIG2 - Planta-Induced Gene 2; a putative amino acid transporter expressed in haustoria of the rust fungus, Uromyces fabae; GenBank U81794
http://id.nlm.nih.gov/mesh/2019/C106493 | V-7-3-2 protein, rat | an orphan sodium/chloride-dependent transporter from rat CNS; amino acid sequence given in first source
http://id.nlm.nih.gov/mesh/2019/C106529 | PIAS1 protein, human | RefSeq NM_016166
http://id.nlm.nih.gov/mesh/2019/C106549 | SIVA1 protein, human | RefSeq NM_006427
http://id.nlm.nih.gov/mesh/2019/C106711 | BRCA2 protein, mouse | RefSeq NM_009765
http://id.nlm.nih.gov/mesh/2019/C106794 | TOM5 protein, S cerevisiae | GenBank P80967
http://id.nlm.nih.gov/mesh/2019/C106819 | Sankin apatite | available in 3 types I,II & III (powder & liquid) with varying amounts of alpha-tricalcium phoshate, hydroxyapatite, polyacrylic acid, iodoform, bismuth subcarbonate and water
http://id.nlm.nih.gov/mesh/2019/C106868 | CASK kinases | membrane-associated guanylate cyclase homolog; Although CASK stands for calcium-calmodulin-dependent serine protein kinase and it contains a CaMK-like domain, it does not possess calcium-calmodulin-dependent kinase activity
http://id.nlm.nih.gov/mesh/2019/C106910 | NikC protein, E coli | part of the nickel transport system in E. coli; amino acid sequence in first source
http://id.nlm.nih.gov/mesh/2019/C106957 | FYB protein, human | RefSeq NM_001465
http://id.nlm.nih.gov/mesh/2019/C106978 | PEP7 protein, S cerevisiae | GenBank U22070
http://id.nlm.nih.gov/mesh/2019/C107591 | PKIB protein, human | RefSeq NM_032471
http://id.nlm.nih.gov/mesh/2019/C108092 | DctQ protein, Rhodobacter capsulatus | a TRAP (tripartite ATP-independent periplasmic) transporter; isolated from Rhodobacter capsulatus; amino acid sequence in first source; GenBank X63974
http://id.nlm.nih.gov/mesh/2019/C108344 | Diev coat protein, Dicentrarchus labrax encephalitis virus | GenBank Y08700
http://id.nlm.nih.gov/mesh/2019/C108377 | VP23, herpesvirus 8 | a minor capsid protein; HHV-8 VP23 is a specific marker for productively infected cells
http://id.nlm.nih.gov/mesh/2019/C108379 | protein P2, rice dwarf phytoreovirus | involved in the transmission of virus by the insect vector; partial amino acid sequence given in first source
http://id.nlm.nih.gov/mesh/2019/C108525 | HOC protein, T4 phage | HOC - highly antigenic outer capsid; isolated from T4 phage; amino acid sequence in first source
http://id.nlm.nih.gov/mesh/2019/C108931 | capsid protein, Physalis mottle virus | amino acid sequence in first source
http://id.nlm.nih.gov/mesh/2019/C109000 | VP3 peptide (110-121), hepatitis A virus | amino acid sequence in first source
http://id.nlm.nih.gov/mesh/2019/C109087 | US10 protein, Herpes simplex virus type 1 | a capsid/tegument-associated phosphoprotein which copurifies with the nuclear matrix; from herpes simplex virus type 1
http://id.nlm.nih.gov/mesh/2019/C109203 | gene VI protein, bacteriophage phi-Lf | a 10 kDa minor coat protein; amino acid sequence given in first source; GenBank AF018286
http://id.nlm.nih.gov/mesh/2019/C099901 | hsc70-3 protein, Lycopersicon esculentum | isolated from Lycopersicon esculentum; involved in protein folding and assembling/disassembling of protein complexes; amino acid sequence in first source; GenBank L41253
http://id.nlm.nih.gov/mesh/2019/C100345 | Tra2b protein, mouse | RefSeq NM_009186
http://id.nlm.nih.gov/mesh/2019/C100457 | (N-methylpiperidino)ethanol hexadecyl phosphonate | structure given in first source
http://id.nlm.nih.gov/mesh/2019/C100493 | SNAP23 protein, human | RefSeq NM_003825
http://id.nlm.nih.gov/mesh/2019/C100588 | KRP2 protein, rat | putative motor for meiosis and morphogenesis in rat testes; amino acid sequence in first source; GenBank U44979
http://id.nlm.nih.gov/mesh/2019/C100681 | SCN8A protein, human | RefSeq NM_014191
http://id.nlm.nih.gov/mesh/2019/C100757 | Stim1 protein, mouse | RefSeq NM_009287
http://id.nlm.nih.gov/mesh/2019/C100779 | TOXA protein, Cochliobolus carbonum | cyclic peptide efflux pump from Cochliobolus carbonum; amino acid sequence in first source; GenBank L48797; do not confuse with Pseudomonas aeruginosa exotoxin A
http://id.nlm.nih.gov/mesh/2019/C100932 | PM28A protein, Spinacia oleracea | isolated from spinach leaf; amino acid sequence in first source; GenBank L77969
http://id.nlm.nih.gov/mesh/2019/C100936 | KLK10 protein, human | RefSeq NM_002776
http://id.nlm.nih.gov/mesh/2019/C100956 | ADAP1 protein, human | RefSeq NM_006869
